4	-0.2747	-0.2747
4	-1.839	-1.839
4	0.4306	0.4306
4	-1.843	-1.843
4	-0.2777	-0.2777
4	-0.1358	-0.1358
4	-0.9517	-0.9517
4	-1.917	-1.917
4	-1.893	-1.893
4	-0.2627	-0.2627
4	0.5812	0.5812
4	-1.335	-1.335
4	-1.696	-1.696
4	-1.847	-1.847
4	0.514	0.514
4	0.6039	0.6039
4	0.5143	0.5143
4	-1.791	-1.791
4	-1.618	-1.618
4	-1.651	-1.651
4	0.6304	0.6304
4	-1.721	-1.721
4	-0.159	-0.159
4	-1.763	-1.763
4	-1.572	-1.572
4	-1.858	-1.858
4	-1.732	-1.732
4	-0.03265	-0.03265
4	1.079	1.079
4	-0.158	-0.158
4	-1.678	-1.678
4	-0.1063	-0.1063
4	-1.647	-1.647
4	-1.147	-1.147
4	-1.606	-1.606
4	-0.2438	-0.2438
4	0.3734	0.3734
4	0.5136	0.5136
4	-1.711	-1.711
4	1.12	1.12
4	1.418	1.418
4	1.231	1.231
4	-0.264	-0.264
4	-0.2469	-0.2469
4	-1.945	-1.945
4	0.6154	0.6154
4	0.55	0.55
4	-1.784	-1.784
4	1.089	1.089
4	-1.873	-1.873
4	-1.94	-1.94
4	-0.474	-0.474
4	0.9798	0.9798
4	-1.632	-1.632
4	-1.927	-1.927
4	0.3735	0.3735
4	-0.3647	-0.3647
4	-0.2803	-0.2803
4	-1.762	-1.762
4	-0.02931	-0.02931
4	0.7935	0.7935
4	-1.054	-1.054
4	-1.739	-1.739
4	0.4355	0.4355
4	-0.3063	-0.3063
4	-0.2336	-0.2336
4	0.922	0.922
4	-1.912	-1.912
4	0.9752	0.9752
4	-0.2563	-0.2563
4	-0.281	-0.281
4	-1.259	-1.259
4	-1.149	-1.149
4	-1.806	-1.806
4	-1.87	-1.87
4	0.4602	0.4602
